symbol,seed,expectancy,pf,n_signals,signed,real_expectancy,real_pf
GBPJPY,82,-4.099308176100629,0.9184094395142378,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,83,-1.6782892057026475,0.9676174390488792,491,True,-2.32735294117647,0.9526114154891742
GBPJPY,84,10.389794661190965,1.1491588308974328,487,True,-2.32735294117647,0.9526114154891742
GBPJPY,85,3.4084453781512596,1.056231853718573,476,True,-2.32735294117647,0.9526114154891742
GBPJPY,86,1.9432164948453594,1.0337569880826507,485,True,-2.32735294117647,0.9526114154891742
GBPJPY,87,3.0314196242171194,1.0634724345911108,479,True,-2.32735294117647,0.9526114154891742
GBPJPY,88,3.8236041666666676,1.071057639258578,480,True,-2.32735294117647,0.9526114154891742
GBPJPY,89,-0.8564457831325295,0.9836845316537531,498,True,-2.32735294117647,0.9526114154891742
GBPJPY,90,0.07663883089770482,1.0015706741319683,479,True,-2.32735294117647,0.9526114154891742
GBPJPY,91,4.182842323651449,1.0607340331153858,482,True,-2.32735294117647,0.9526114154891742
GBPJPY,92,-2.5331893004115242,0.9456968049186179,486,True,-2.32735294117647,0.9526114154891742
GBPJPY,93,1.8290966386554608,1.0329027674377296,476,True,-2.32735294117647,0.9526114154891742
GBPJPY,94,-3.5998507462686566,0.9205139033462849,469,True,-2.32735294117647,0.9526114154891742
GBPJPY,95,-6.797421383647799,0.8583915694511838,477,True,-2.32735294117647,0.9526114154891742
GBPJPY,96,-7.317942386831275,0.8492032600575113,486,True,-2.32735294117647,0.9526114154891742
GBPJPY,97,6.508037190082645,1.128186721263908,484,True,-2.32735294117647,0.9526114154891742
GBPJPY,98,-3.4154132231404963,0.9399986497463919,484,True,-2.32735294117647,0.9526114154891742
GBPJPY,99,-3.7978557114228453,0.9220561132810974,499,True,-2.32735294117647,0.9526114154891742
